desc,what does an echidna look like
desc,what is the secret of the universe
hum,who was the second man to walk on the moon
hum,what major victorian novelist spent as much time working for the post office as he did writing
desc,what caused an adjournment of the 25th anniversary session of the united nations general assembly
hum,the major league baseball team in pittsburgh is called what
enty,what is the name of the islamic counterpart to the red cross
num,what year were the olympic games played in where nadia comaneci became popular
enty,what is glass made of
desc,how did lee harvey oswald purchase his rifle
desc,how do i sing like elvis presley
loc,what are the biggest indian airports
enty,what is the folklore story regarding birds nests and birds in christmas trees
loc,what are the world s three largest oceans in order of size
hum,who is the pope
loc,where on the internet can i find information on laundry detergent
enty,what do the french call la manche
enty,what s an easy way to count the approximate number of fish in a lake
desc,how do you clean up a cache
enty,what was the name of aristotle onassis s yacht
enty,what is a fear of being dirty
enty,what animal occurs in spielberg s jaws
desc,what s the red planet
num,the shea gould law firm had an office in l a for how many years
hum,what s the most common surname in america
num,how long does it take the typical american to eat 23 quarts of ice cream
desc,what is the difference between a fruit and a vegetable
enty,what kind of tree graces lebanon s flag
desc,what is tumbled marble
enty,what are the various ways in which one can measure it user satisfaction level
loc,what city is sometimes called the athens of switzerland
loc,where did bocci originate
desc,how does light travel through the void of space if there is no medium for it to wave or pulse
desc,what are the valdez principles
desc,how can i easily remove red wine stains from t shirts
desc,how do you write mla style bibliographies for an internet source
hum,who is imam hussain ben ali whom shia people believe in
desc,what is the origin of the word assassinate
loc,where can i find information about bob barr representative from georgia
num,what is the frequency of vhf
desc,what are the arabic numerals from 1 to 10
enty,what does the policeman become in the canadian edition of monopoly
num,how many electoral votes does it take to win presidency
desc,what is digitalis
enty,what kind of flowers does detective nero wolfe raise
enty,what was paper made of in the late 16th century
hum,who was william henry harrison
desc,what was the outcome of the 1945 yalta conference
desc,what is flintknapping
enty,what s the most popular contact lens color
loc,what were the cities of dickens s a tale of two cities
desc,what causes canker sores in the mouth
num,in what year was the movie the ten commandments released
enty,what is the fastest fish in the world
enty,what color are the castellated walls of the kremlin
enty,what is celebrated during the week of february 21 27
enty,what is damage to business and government caused by bureaucracy
loc,what countries have the best math students
num,when was the de beers company founded
enty,what was a california prayer book to an old west gambler
hum,who was the first black performer to have his own network tv show
enty,what s another name for aspartame
desc,what did john f kennedy consider his greatest blunder in office
abbr,what s the abbreviation for trinitrotoluene
enty,what creature is the absolute fastest in moving in the world birds mammals etc
num,what is the date of bastille day
abbr,what is ioc an abbreviation of
desc,what s the proud claim to fame of the young women who formed kappa alpha theta
enty,which two products use a tiger as their symbol
loc,where did freidreich wilhelm ludwig leichhardt prussian born explorer go to school
